CustomerID,Customer Name,Customer Address,Gender,Annual Income,Phone
Leana2CumberlandAvMale24000008211929,Leana,2 Cumberland Av,Male,2400000,8211929
Laura211DoncasterRdMale16830007303934,Laura,211 Doncaster Rd,Male,1683000,7303934
Salome27HarringtonAvMale17150007410608,Salome,27 Harrington Av,Male,1715000,7410608
Lucie17IllawarraRdMale135008184183,Lucie,17 Illawarra Rd,Male,13500,8184183
Noemif22LongviewRdMale20800006296192,Noemif,22 Longview Rd,Male,2080000,6296192
Maelys40MacEdonAvMale10000006728101,Maelys,40 MacEdon Av,Male,1000000,6728101
Marine5MaryStMale32250007728156,Marine,5 Mary St,Male,3225000,7728156
Esteban14PanoramicRdMale135008783610,Esteban,14 Panoramic Rd,Male,13500,8783610
Esteban1/8SevernStFemale18760007861368,Esteban,1/8 Severn St,Female,1876000,7861368
Tom3StephensStMale29000008145637,Tom,3 Stephens St,Male,2900000,8145637
Enzo2/68SweynStFemale14460008148188,Enzo,2/68 Sweyn St,Female,1446000,8148188
Lea9TannockStMale17300007813737,Lea,9 Tannock St,Male,1730000,7813737
Nicolas1APineRdMale135006253536,Nicolas,1A Pine Rd,Male,13500,6253536
Katleen1/4WiltshireAvFemale135008563702,Katleen,1/4 Wiltshire Av,Female,13500,8563702
Timothe46HaldaneStMale15800006478952,Timothe,46 Haldane St,Male,1580000,6478952
Marine49HaldaneStMale135006332669,Marine,49 Haldane St,Male,13500,6332669
Leo11SunsetAvMale15000008583689,Leo,11 Sunset Av,Male,1500000,8583689
Nathan42PerkinsAvMale135008946698,Nathan,42 Perkins Av,Male,13500,8946698
Enzo54BendigoAvMale15200008320600,Enzo,54 Bendigo Av,Male,1520000,8320600
Maxence14BolindaStMale18000006191526,Maxence,14 Bolinda St,Male,1800000,6191526
Tom10AGaltumAvMale14400007581855,Tom,10A Galtum Av,Male,1440000,7581855
Malek14GilmourRdMale135007662222,Malek,14 Gilmour Rd,Male,13500,7662222
Esteban31GilmourRdMale24780006236762,Esteban,31 Gilmour Rd,Male,2478000,6236762
Lola16HuntleyRdMale15400008929712,Lola,16 Huntley Rd,Male,1540000,8929712
Matheo19aHuntleyRdFemale135007733872,Matheo,19a Huntley Rd,Female,13500,7733872
Loup33AMcKittrickRdMale14700006072307,Loup,33A McKittrick Rd,Male,1470000,6072307
Thea12/120PattersonRdFemale5050008284435,Thea,12/120 Patterson Rd,Female,505000,8284435
Zelie148PattersonRdMale12200006145650,Zelie,148 Patterson Rd,Male,1220000,6145650
Thibault5WhitmuirRdMale20500007621321,Thibault,5 Whitmuir Rd,Male,2050000,7621321
Chloe10BWilmaStMale135008721243,Chloe,10B Wilma St,Male,13500,8721243
Louis28aBarraniStMale13450008819183,Louis,28a Barrani St,Male,1345000,8819183
Maxime61BellevueRdMale13050006102406,Maxime,61 Bellevue Rd,Male,1305000,6102406
Tibo5CharlesStMale17000006610359,Tibo,5 Charles St,Male,1700000,6610359
Leane20ClementsStMale16000008477000,Leane,20 Clements St,Male,1600000,8477000
Manon6/87EastBoundaryRdFemale135007533346,Manon,6/87 East Boundary Rd,Female,13500,7533346
Manon2/1GardenRdFemale9140007006494,Manon,2/1 Garden Rd,Female,914000,7006494
Lea22HallowStMale16600006527791,Lea,22 Hallow St,Male,1660000,6527791
Mael9HillStMale11810006333776,Mael,9 Hill St,Male,1181000,6333776
Nina9LancasterStFemale18310008272021,Nina,9 Lancaster St,Female,1831000,8272021
Mathilde2/43MacKieRdFemale7480006773997,Mathilde,2/43 MacKie Rd,Female,748000,6773997
Empty15MoldenStMale21250006001288,Empty,15 Molden St,Male,2125000,6001288
Mathieo3/1OmeoCtFemale135006761724,Mathieo,3/1 Omeo Ct,Female,13500,6761724
Lea2/4PellStFemale12300008875501,Lea,2/4 Pell St,Female,1230000,8875501
Samuel73bPurtellStFemale13000006482900,Samuel,73b Purtell St,Female,1300000,6482900
Erica25StockdaleAvMale13500008063917,Erica,25 Stockdale Av,Male,1350000,8063917
Mathias10WardsGrMale11850008609104,Mathias,10 Wards Gr,Male,1185000,8609104
Emma2AllanStMale11000007349510,Emma,2 Allan St,Male,1100000,7349510
Yassine8ClaremontGlnFemale135006096207,Yassine,8 Claremont Gln,Female,13500,6096207
Ben14GroveGdnsMale7170008612425,Ben,14 Grove Gdns,Male,717000,8612425
Enzo3PoaMwMale4260008163848,Enzo,3 Poa Mw,Male,426000,8163848
Oceane21ScanlanStMale11030007835943,Oceane,21 Scanlan St,Male,1103000,7835943
Celia42ArdoyneStMale135006826824,Celia,42 Ardoyne St,Male,13500,6826824
Yasmine3/308BeachRdFemale7900007627232,Yasmine,3/308 Beach Rd,Female,790000,7627232
Fathi7/1KarrakattaStMale135008226230,Fathi,7/1 Karrakatta St,Male,13500,8226230
Djenah13LoveStMale21760006913393,Djenah,13 Love St,Male,2176000,6913393
Sajid1/56RedBluffStFemale135007828930,Sajid,1/56 Red Bluff St,Female,13500,7828930
Chirine1/75BlackburnRdFemale8000006255465,Chirine,1/75 Blackburn Rd,Female,800000,6255465
Enola33EsdaleStMale11000006072586,Enola,33 Esdale St,Male,1100000,6072586
Sammy2/10FrankcomStFemale6800008216636,Sammy,2/10 Frankcom St,Female,680000,8216636
Isaac10JanetStMale135007861709,Isaac,10 Janet St,Male,13500,7861709
Sirine9NaughtonGrMale19400008807373,Sirine,9 Naughton Gr,Male,1940000,8807373
Leila4WindermereCtMale135007639977,Leila,4 Windermere Ct,Male,13500,7639977
Ouwyss2FithieStMale135008447400,Ouwyss,2 Fithie St,Male,13500,8447400
Feryal2/37KatrinaStFemale10500008345902,Feryal,2/37 Katrina St,Female,1050000,8345902
Sophia10ShaferRdMale135007147052,Sophia,10 Shafer Rd,Male,13500,7147052
Amelia28SamuelRdMale19550008719322,Amelia,28 Samuel Rd,Male,1955000,8719322
Hatim69MascotAvMale15010007291894,Hatim,69 Mascot Av,Male,1501000,7291894
Fatima25PattersonStMale135007469239,Fatima,25 Patterson St,Male,13500,7469239
Stella2RoyalRdMale10310007138925,Stella,2 Royal Rd,Male,1031000,7138925
Yasmine65ArmyRdMale8870006229397,Yasmine,65 Army Rd,Male,887000,6229397
Lina2/10BamburyStFemale7500008086960,Lina,2/10 Bambury St,Female,750000,8086960
Shirine14DaffodilRdMale8151007103653,Shirine,14 Daffodil Rd,Male,815100,7103653
Jasmine5/113DorsetRdFemale135006504911,Jasmine,5/113 Dorset Rd,Female,13500,6504911
Chaima36LandaleStFemale135007983121,Chaima,36 Landale St,Female,13500,7983121
Hasna13/40ErrolStFemale6680006264937,Hasna,13/40 Errol St,Female,668000,6264937
Maylisse14MenziesStMale8315008611902,Maylisse,14 Menzies St,Male,831500,8611902
Massy3AyrCtMale7800008676853,Massy,3 Ayr Ct,Male,780000,8676853
Oweis13HyacinthStMale135008583796,Oweis,13 Hyacinth St,Male,13500,8583796
Kais8AlvernaGrMale135008740087,Kais,8 Alverna Gr,Male,13500,8740087
Nisanur31ArthurAvMale46900008581990,Nisanur,31 Arthur Av,Male,4690000,8581990
Marwan3ABrysonAvMale135006397168,Marwan,3A Bryson Av,Male,13500,6397168
Kawther115CarpenterStMale135006273413,Kawther,115 Carpenter St,Male,13500,6273413
Giovanni78ChampionStMale20400006266046,Giovanni,78 Champion St,Male,2040000,6266046
Assia6ColeStMale112000006085179,Assia,6 Cole St,Male,11200000,6085179
Yanis10ADawsonAvMale38200008606807,Yanis,10A Dawson Av,Male,3820000,8606807
Hugo2ElwoodStMale135008085304,Hugo,2 Elwood St,Male,13500,8085304
Sabrina24GrosvenorStMale38500006677520,Sabrina,24 Grosvenor St,Male,3850000,6677520
Nagib2AMouleAvMale135008532149,Nagib,2A Moule Av,Male,13500,8532149
Kelly23ANewStMale19500006251727,Kelly,23A New St,Male,1950000,6251727
Jade356NewStMale54100006219712,Jade,356 New St,Male,5410000,6219712
Laetitia157NorthRdMale18500008056827,Laetitia,157 North Rd,Male,1850000,8056827
Myriam2/59RoslynStFemale15625007465937,Myriam,2/59 Roslyn St,Female,1562500,7465937
Yasmine55BSouthRdMale21000008340316,Yasmine,55B South Rd,Male,2100000,8340316
Allya49WhyteStMale135006458692,Allya,49 Whyte St,Male,13500,6458692
Stanley35WindermereCrMale36000007945362,Stanley,35 Windermere Cr,Male,3600000,7945362
Delia2ABeenakAvMale15000007538413,Delia,2A Beenak Av,Male,1500000,7538413
Walid5BeenakAvMale135007342331,Walid,5 Beenak Av,Male,13500,7342331
Carine16BruceStMale20500007568047,Carine,16 Bruce St,Male,2050000,7568047
Audrey105ACentreRdMale7950007679924,Audrey,105A Centre Rd,Male,795000,7679924
Theo5ChapmanStMale20000008265082,Theo,5 Chapman St,Male,2000000,8265082
Alyssa21ElizabethStMale135007237797,Alyssa,21 Elizabeth St,Male,13500,7237797
Steven13FergusonStMale16700007488232,Steven,13 Ferguson St,Male,1670000,7488232
Sophia8AHodderStMale22000008061752,Sophia,8A Hodder St,Male,2200000,8061752
Houcinf54LucasStMale27100008029282,Houcinf,54 Lucas St,Male,2710000,8029282
Carla27NorthernAvFemale11750006196940,Carla,27 Northern Av,Female,1175000,6196940
Tiffanie6RathoAvMale22200008386751,Tiffanie,6 Ratho Av,Male,2220000,8386751
Cahelia1/254SouthRdFemale10500007816662,Cahelia,1/254 South Rd,Female,1050000,7816662
Shana381SouthRdFemale135008839290,Shana,381 South Rd,Female,13500,8839290
Kaoutare2/16WairoaAvFemale13550006902148,Kaoutare,2/16 Wairoa Av,Female,1355000,6902148
Elda38BlairStMale5700008956719,Elda,38 Blair St,Male,570000,8956719
ArdelHakim1/314CampRdFemale135006644530,Ardel Hakim,1/314 Camp Rd,Female,13500,6644530
Apolline178WidfordStMale6400006865608,Apolline,178 Widford St,Male,640000,6865608
Sophia5/113AlbertStFemale135008347455,Sophia,5/113 Albert St,Female,13500,8347455
Carmen209AlbertStMale11500007126831,Carmen,209 Albert St,Male,1150000,7126831
Fmfiie22AllanStMale135006345815,Fmfiie,22 Allan St,Male,13500,6345815
Maryahe4/201BarklyStFemale10300008904646,Maryahe,4/201 Barkly St,Female,1030000,8904646
Rayade56BarrowStMale20200007871678,Rayade,56 Barrow St,Male,2020000,7871678
Shimene12BennieStMale10800008269404,Shimene,12 Bennie St,Male,1080000,8269404
Amine5CrookStMale11500006443665,Amine,5 Crook St,Male,1150000,6443665
Sabry12EckersallStMale8500007136475,Sabry,12 Eckersall St,Male,850000,7136475
Dora161EdwardStMale14000008487967,Dora,161 Edward St,Male,1400000,8487967
Ilian185EdwardStMale12000007045906,Ilian,185 Edward St,Male,1200000,7045906
Sofia95EvansStMale8940007397597,Sofia,95 Evans St,Male,894000,7397597
Ryan12LouisaStMale12300006402199,Ryan,12 Louisa St,Male,1230000,6402199
Souleymane19LoyolaAvMale135008394203,Souleymane,19 Loyola Av,Male,13500,8394203
Malek24MurdockStMale10500006066179,Malek,24 Murdock St,Male,1050000,6066179
Emma6/705ParkStFemale4450008759370,Emma,6/705 Park St,Female,445000,8759370
Chiara6RoseStMale9700008867975,Chiara,6 Rose St,Male,970000,8867975
Julien2/64BarklyStFemale12800008656158,Julien,2/64 Barkly St,Female,1280000,8656158
Camelia228EdwardStMale19750007664860,Camelia,228 Edward St,Male,1975000,7664860
Nesrine25ApplebyCrMale13320006262936,Nesrine,25 Appleby Cr,Male,1332000,6262936
Mohamed34/2CentennialAvFemale5600006588230,Mohamed,34/2 Centennial Av,Female,560000,6588230
Milouci5/17CummingStFemale6400008124103,Milouci,5/17 Cumming St,Female,640000,8124103
Jirail18HamiltonStMale13100008117951,Jirail,18 Hamilton St,Male,1310000,8117951
Cherifa3/33McLeanStFemale5630007477598,Cherifa,3/33 McLean St,Female,563000,7477598
Mohamed2MinchaStMale26000006022155,Mohamed,2 Mincha St,Male,2600000,6022155
Fares17/558MorelandRdFemale2370006544886,Fares,17/558 Moreland Rd,Female,237000,6544886
Seylan945ParkStMale135007329543,Seylan,945 Park St,Male,13500,7329543
Angelina9/9WaxmanPdeMale6980007391739,Angelina,9/9 Waxman Pde,Male,698000,7391739
Shanice2AAustinStMale11000007737715,Shanice,2A Austin St,Male,1100000,7737715
Maxime57FurneauxGrMale9700008983590,Maxime,57 Furneaux Gr,Male,970000,8983590
Hugo4/78ManninghamRdFemale5425007697518,Hugo,4/78 Manningham Rd,Female,542500,7697518
Rayan5PenderelWyMale18300007356064,Rayan,5 Penderel Wy,Male,1830000,7356064
Tommy2AmethystWkFemale14500007029681,Tommy,2 Amethyst Wk,Female,1450000,7029681
Hilana11/127ArthurStFemale6000006486026,Hilana,11/127 Arthur St,Female,600000,6486026
Tony4BerringaCtMale11210007710972,Tony,4 Berringa Ct,Male,1121000,7710972
Samy35ButtercupGrMale9200006051647,Samy,35 Buttercup Gr,Male,920000,6051647
Tony3/10EdroCtFemale5800006837014,Tony,3/10 Edro Ct,Female,580000,6837014
Jade1GloriaCtMale7650006616700,Jade,1 Gloria Ct,Male,765000,6616700
Yannis273GreenwoodDrMale8410007175931,Yannis,273 Greenwood Dr,Male,841000,7175931
Assia462GrimshawStMale135008168223,Assia,462 Grimshaw St,Male,13500,8168223
Dylan500GrimshawStMale8250007258210,Dylan,500 Grimshaw St,Male,825000,7258210
Lycia7GyraCtMale7900008693813,Lycia,7 Gyra Ct,Male,790000,8693813
Anais20HibiscusAvMale8700008701932,Anais,20 Hibiscus Av,Male,870000,8701932
Idriss552MorwellAvMale135008870019,Idriss,552 Morwell Av,Male,13500,8870019
Aymen8OxfordDrMale7700007998535,Aymen,8 Oxford Dr,Male,770000,7998535
Ines29SundewStMale135007589474,Ines,29 Sundew St,Male,13500,7589474
Ambrine5SuttonCtMale10800006391595,Ambrine,5 Sutton Ct,Male,1080000,6391595
Chouata59VirginiaCrMale6750006068329,Chouata,59 Virginia Cr,Male,675000,6068329
Rayane4WinterhillLkFemale7500008745990,Rayane,4 Winterhill Lk,Female,750000,8745990
Haiak9WordsworthCtMale135006154188,Haiak,9 Wordsworth Ct,Male,13500,6154188
Hahdi2LandyCtFemale5700008905935,Hahdi,2 Landy Ct,Female,570000,8905935
Jawad10MockridgeAvMale7751006442580,Jawad,10 Mockridge Av,Male,775100,6442580
Smail5WintertonCtMale8600006140105,Smail,5 Winterton Ct,Male,860000,6140105
Omar79ElgarRdFemale23150006838085,Omar,79 Elgar Rd,Female,2315000,6838085
Chaimaa5EverestCtMale15000006398394,Chaimaa,5 Everest Ct,Male,1500000,6398394
Anais7GlengarryAvMale135007739051,Anais,7 Glengarry Av,Male,13500,7739051
Takieddine14JudithStMale13375007619994,Takieddine,14 Judith St,Male,1337500,7619994
Benoit19LeonardStMale10050006797735,Benoit,19 Leonard St,Male,1005000,6797735
Florian77ParerStMale16820006894272,Florian,77 Parer St,Male,1682000,6894272
Yanis2/29RenownStFemale10560006181203,Yanis,2/29 Renown St,Female,1056000,6181203
Jemil28ScottGrMale17500006066425,Jemil,28 Scott Gr,Male,1750000,6066425
Celine25FeathertopChMale135007172828,Celine,25 Feathertop Ch,Male,13500,7172828
Hifdha9KeatsStMale12600006314843,Hifdha,9 Keats St,Male,1260000,6314843
Meyssa5LorraineDrMale11000008412655,Meyssa,5 Lorraine Dr,Male,1100000,8412655
Ines11ManookaStMale9850006526361,Ines,11 Manooka St,Male,985000,6526361
Melyssa5SkeneStMale135007808069,Melyssa,5 Skene St,Male,13500,7808069
Wisseu16AppletreeGrMale6210006749119,Wisseu,16 Appletree Gr,Male,621000,6749119
Asma250StationRdMale6720007734942,Asma,250 Station Rd,Male,672000,7734942
Eslam3AlmaRdMale135006918629,Eslam,3 Alma Rd,Male,13500,6918629
Yacine39AlmaRdMale135007737670,Yacine,39 Alma Rd,Male,13500,7737670
Djoumana85AthelstanRdMale22000007563495,Djoumana,85 Athelstan Rd,Male,2200000,7563495
Yasmine4/449CamberwellRdFemale135008590178,Yasmine,4/449 Camberwell Rd,Female,13500,8590178
Helena42CooloongattaRdMale135006733816,Helena,42 Cooloongatta Rd,Male,13500,6733816
Rayan1ElarooAvMale26500006988440,Rayan,1 Elaroo Av,Male,2650000,6988440
Allan44FordhamAvMale135007056127,Allan,44 Fordham Av,Male,13500,7056127
Marthe46FordhamAvMale27000006793888,Marthe,46 Fordham Av,Male,2700000,6793888
Melia16KintoreStMale135007939091,Melia,16 Kintore St,Male,13500,7939091
Feryel2ALesleyStMale7200006361558,Feryel,2A Lesley St,Male,720000,6361558
Abdelatif36MoreyStMale25400006746654,Abdelatif,36 Morey St,Male,2540000,6746654
Boumedienne4MoreyStMale135006973008,Boumedienne,4 Morey St,Male,13500,6973008
Sabri5QuercusCtMale135007355160,Sabri,5 Quercus Ct,Male,13500,7355160
Kenza18RadnorStMale27550006395927,Kenza,18 Radnor St,Male,2755000,6395927
Alexandra54RadnorStMale54500008397251,Alexandra,54 Radnor St,Male,5450000,8397251
Ryan826RiversdaleRdMale18800007629564,Ryan,826 Riversdale Rd,Male,1880000,7629564
Feryal79RowellAvMale135006015186,Feryal,79 Rowell Av,Male,13500,6015186
Yanis12StodartStMale135008248504,Yanis,12 Stodart St,Male,13500,8248504
Yollen154ThroughRdMale18150007415275,Yollen,154 Through Rd,Male,1815000,7415275
Ibtissem5/105WattleValleyRdFemale135007650081,Ibtissem,5/105 Wattle Valley Rd,Female,13500,7650081
Celina2/151WattleValleyRdFemale17000007704312,Celina,2/151 Wattle Valley Rd,Female,1700000,7704312
Colyne2AYeovilRdMale135006583434,Colyne,2A Yeovil Rd,Male,13500,6583434
Melina6StewartGrMale6660006719141,Melina,6 Stewart Gr,Male,666000,6719141
Ylan21BalwynRdMale135006007743,Ylan,21 Balwyn Rd,Male,13500,6007743
Shaana44BalwynRdMale135008721956,Shaana,44 Balwyn Rd,Male,13500,8721956
Lilia6FrognallPlMale46200007891708,Lilia,6 Frognall Pl,Male,4620000,7891708
Nicko40WarburtonRdMale27250006207157,Nicko,40 Warburton Rd,Male,2725000,6207157
Chiara210/264DrummondStFemale12400008164805,Chiara,210/264 Drummond St,Female,1240000,8164805
Noemie4/150StationStFemale10797007628920,Noemie,4/150 Station St,Female,1079700,7628920
Mohamed175LeeStMale13020007893660,Mohamed,175 Lee St,Male,1302000,7893660
Dalia146PigdonStMale7200007352958,Dalia,146 Pigdon St,Male,720000,7352958
Bilal1/35GnarwynRdFemale11080006599633,Bilal,1/35 Gnarwyn Rd,Female,1108000,6599633
Hugo2/52LeilaRdFemale12500008776105,Hugo,2/52 Leila Rd,Female,1250000,8776105
Mehdi68ALyonsStMale16650006357624,Mehdi,68A Lyons St,Male,1665000,6357624
Estelle9MargaretStMale17000007136613,Estelle,9 Margaret St,Male,1700000,7136613
Mayssa88MillerStMale12400006396572,Mayssa,88 Miller St,Male,1240000,6396572
Ayoub202/179NeerimRdFemale6850006291169,Ayoub,202/179 Neerim Rd,Female,685000,6291169
Lydic3/3YendonRdFemale4400008204629,Lydic,3/3 Yendon Rd,Female,440000,8204629
Celina1/40McCubbinWyFemale5200006919219,Celina,1/40 McCubbin Wy,Female,520000,6919219
Nesrine15BainbridgeCtMale135008814200,Nesrine,15 Bainbridge Ct,Male,13500,8814200
Ana1/216KambrookRdFemale135007149875,Ana,1/216 Kambrook Rd,Female,13500,7149875
Mohamed9/5DerbyCrFemale6700007922847,Mohamed,9/5 Derby Cr,Female,670000,7922847
Chahineze316BambraRdMale16000008839692,Chahineze,316 Bambra Rd,Male,1600000,8839692
Mehdi493HawthornRdMale135008783917,Mehdi,493 Hawthorn Rd,Male,13500,8783917
Maelie18RoyalPdeMale17300006721724,Maelie,18 Royal Pde,Male,1730000,6721724
Marouane35AtkinsonStMale135007333194,Marouane,35 Atkinson St,Male,13500,7333194
Kenza40RosemaryStMale11000008661605,Kenza,40 Rosemary St,Male,1100000,8661605
Matheo3/25WestbrookStFemale135007818678,Matheo,3/25 Westbrook St,Female,13500,7818678
Elise11WoonahStMale10250008998480,Elise,11 Woonah St,Male,1025000,8998480
Salma5BFoyAvMale12500007676280,Salma,5B Foy Av,Male,1250000,7676280
Lea7SnipeClMale9410007558369,Lea,7 Snipe Cl,Male,941000,7558369
Lea10TikantiCtMale7200007402051,Lea,10 Tikanti Ct,Male,720000,7402051
Sarah2CameronStMale14750007305941,Sarah,2 Cameron St,Male,1475000,7305941
Yasmine13CharlesStMale135006486869,Yasmine,13 Charles St,Male,13500,6486869
Jade178CharmanRdMale12500006271908,Jade,178 Charman Rd,Male,1250000,6271908
Selma2/1EdenStMale8100006051935,Selma,2/1 Eden St,Male,810000,6051935
Myriam25HarkawayDrMale135007361825,Myriam,25 Harkaway Dr,Male,13500,7361825
Doha1IreneCtMale11300008191844,Doha,1 Irene Ct,Male,1130000,8191844
Sofia3/7JellicoeStFemale6850006958005,Sofia,3/7 Jellicoe St,Female,685000,6958005
Najib20LornaStMale9700008539603,Najib,20 Lorna St,Male,970000,8539603
Teddy6/113ParkRdFemale10625007078458,Teddy,6/113 Park Rd,Female,1062500,7078458
Assia32PrimroseAvMale7000006915211,Assia,32 Primrose Av,Male,700000,6915211
Yahia4RobrossStMale11000008318429,Yahia,4 Robross St,Male,1100000,8318429
Mickael1/13TilleyStFemale7500007821979,Mickael,1/13 Tilley St,Female,750000,7821979
Rayan31DalbeattieDrMale13870006716223,Rayan,31 Dalbeattie Dr,Male,1387000,6716223
Lenny1/1377CentreRdFemale5755007469535,Lenny,1/1377 Centre Rd,Female,575500,7469535
Tahaya87EvaStMale135006815120,Tahaya,87 Eva St,Male,13500,6815120
Nawel5FloraRdMale8000006272877,Nawel,5 Flora Rd,Male,800000,6272877
Ines2/68FultonStFemale8000006403975,Ines,2/68 Fulton St,Female,800000,6403975
Sabrine324HaughtonRdMale10040006349683,Sabrine,324 Haughton Rd,Male,1004000,6349683
Amandine31ThompsonStMale135008127739,Amandine,31 Thompson St,Male,13500,8127739
Jasmine3/24ByronStFemale7950008189780,Jasmine,3/24 Byron St,Female,795000,8189780
Ilona17bHelenaStMale9630006956040,Ilona,17b Helena St,Male,963000,6956040
Ines50McMillanStMale135007520227,Ines,50 McMillan St,Male,13500,7520227
Dorian3/77FieldStFemale6500008574207,Dorian,3/77 Field St,Female,650000,8574207
Badreddine13GrayStMale17400006168598,Badreddine,13 Gray St,Male,1740000,6168598
Scanova5/79HeidelbergRdFemale5500007022842,Scanova,5/79 Heidelberg Rd,Female,550000,7022842
Fanny25HodgkinsonStMale30250006268470,Fanny,25 Hodgkinson St,Male,3025000,6268470
Alexis7NorthTceMale23000008477892,Alexis,7 North Tce,Male,2300000,8477892
NerovaneMichel96OgradyStFemale12900007748079,Nerovane Michel,96 Ogrady St,Female,1290000,7748079
Rosso86RamsdenStMale31000007976347,Rosso,86 Ramsden St,Male,3100000,7976347
Jlivien37BishopStMale7065008373470,Jlivien,37 Bishop St,Male,706500,8373470
Nelya15FraserStMale8200008691302,Nelya,15 Fraser St,Male,820000,8691302
